,text,date,sentiment
815,"scotland has recorded two coronavirus patient deaths and 318 new cases in the past 24 hours, nicola sturgeon has an…",2021-05-25 11:26:35,0
816,"nicola sturgeon live: ""some of the increase in case numbers being recorded just now will be due to the easing of re…",2021-05-25 11:25:07,0
817,"nicola sturgeon live: ""we're seeing a rise in cases overall just now.""",2021-05-25 11:22:20,0
818,"news: new research suggest vaccine tourism trend in united states 

the latest research from…",2021-05-25 11:21:19,-1
819,trib_al: 'nicola sturgeon live: 318 new covid-19 cases in scotland reported on tuesday - and two further deaths ',2021-05-25 11:21:08,0
820,nicola sturgeon live: 318 new covid-19 cases in scotland reported on tuesday - and two further deaths,2021-05-25 11:20:46,0
821,number of scots waiting a year or more for hospital care up 86% in three months,2021-05-25 11:18:53,1
822,labour call for mass testing and vaccines as part of glasgow exit plan,2021-05-25 11:14:56,-1
823,new research suggest vaccine tourism trend in united states,2021-05-25 11:09:34,-1
824,"""the caribbean, united by tourism, is divided by covid."" by by emily palmer via nyt new york times",2021-05-25 11:06:33,0
825,coming up: nicola sturgeon is expected to speak about vaccination no-shows at 12.15 briefing. follow it via our liv…,2021-05-25 11:05:48,-1
826,🔴 live 📺: nicola sturgeon is about to give a coronavirus briefing as reports of missed vaccine appointments emerge…,2021-05-25 11:01:32,-1
827,first minister nicola sturgeon will hold a virtual coronavirus briefing with chief medical officer dr gregor smith…,2021-05-25 10:57:07,0
828,icymi: small businesses have been scrambling for rescue in droves as the vaccine roll-out drags on,2021-05-25 10:56:25,0
829,many are abroad and vaccine tourism is a thing,2021-05-25 10:52:49,-1
830,a new coronavirus which originated in dogs is infecting children - here's what you need to know,2021-05-25 10:51:21,0
831,"coronavirus scotland: why is spain on the amber list, what are the restrictions, can i fly from scotland to spain,…",2021-05-25 10:47:45,0
832,new research suggest vaccine tourism trend in united states,2021-05-25 10:23:32,-1
833,i heard about this in duba…,2021-05-25 10:16:41,0
834,the united arab emirates will offer china's sinopharm ) vaccine to chinese nationals visiti…,2021-05-25 10:02:28,-1
835,"russia trip for rs 1.29 lakh with 2 sputnik v jabs, vaccine tourism kicks off",2021-05-25 10:01:22,-1
836,"these are not vaccine passports, they are called european digital travel certs and travel should ab…",2021-05-25 09:58:33,-1
837,"the govt is preparing to give  package for worst-affected sectors during the pandemic i.e. tourism, aviati…",2021-05-25 09:57:25,-1
838,- the united arab emirates will offer china’s sinopharm vaccine to chinese nationals visiting the regiona…,2021-05-25 09:45:00,-1
839,is vaccine tourism the next big thing? we took a look and were suprised to see the number of issued tickets from pe…,2021-05-25 09:37:18,-1
840,"i have a strong intuition that vaccine is new oil. the oil is going to be obsolete, arab countries have kn…",2021-05-25 09:26:18,1
841,"tourism. vacation and vaccination, best of both worlds.

but is it ethical and legal? who benefits from it…",2021-05-25 09:22:57,1
842,"congee foreign travellers can go abroad &amp; get vaccinated. 
vaccine tourism already starte…",2021-05-25 09:03:50,-1
843,latest research from  suggests that people are travelling to the  to receive a  against…,2021-05-25 09:00:03,0
844,can’t get a vaccine in asia? tourism firms are running ‘vac-cations’ to the us or russia – but the costs are high,2021-05-25 08:20:01,0
845,sa needed to get in line with governments globally and accelerate the roll-out of the vaccine programme to open not…,2021-05-25 08:12:17,0
846,"tourism dept launches covid-19 vaccine drive for hospitality, travel sector",2021-05-25 08:08:44,1
847,latest post: tourism minister wants international travel reopened as soon as eu vaccine passports are in place …,2021-05-25 07:56:22,1
848,sanghis are the strangest creatures. this thing wants vaccine tourism when the government can't even get 20% of the…,2021-05-25 07:52:13,1
849,"-19 
covishield vaccine
available at 
old hospitals baramulla
covid19 vaccination of priority group o…",2021-05-25 07:45:52,0
850,"racism in the guise of vaccine discrimination..
but this is good for phil tourism industry.

europe…",2021-05-25 07:26:17,1
851,"there we go, vaccine tourism will be a thing
though not so soon.",2021-05-25 07:23:44,-1
852,"newspaper headlines : ghanaian times 

✅ ghana to produce covid-19 vaccine ? 

✅ suspect in cape coast head teacher…",2021-05-25 07:19:26,0
853,"vaccine tourism: read the fine print, warn travel agents | business and economy news | al jazeera  via",2021-05-25 07:11:49,-1
854,vaccine tourism in nsw for 40+. im a coming....,2021-05-25 07:11:32,-1
855,airlines report increase in business from vaccine tourism - mexico news daily,2021-05-25 07:10:13,1
856,chinese tourists can now get vaccinated in dubai!,2021-05-25 07:09:09,-1
857,"there we go!
vaccine tourism will be a thing from now.",2021-05-25 07:05:31,-1
858,amid the second wave of  and mass vaccination programme across the world a term “vaccine tourism” is gainin…,2021-05-25 07:01:50,-1
859,double jabbed brits having to self isolate is complete madness and will kill tourism.,2021-05-25 06:33:01,-1
860,the united arab emirates will offer china’s sinopharm vaccine to chinese nationals visiting the regional tourism an…,2021-05-25 06:00:28,-1
861,the vaccine incentive is also a great initiative from their tourism board!,2021-05-25 05:57:10,1
862,canadians closed off from vaccine tourism in u.s.  via,2021-05-25 05:56:25,-1
863,iran likely to offer covid-19 vaccine tourism services in future: minister,2021-05-25 05:43:04,1
864,due to mismanagement and god complex of one man india is out of vaccine. india is begging…,2021-05-25 05:24:24,1
865,"that idea didn't even make it out of the hangar, let alone onto the runway.",2021-05-25 05:06:35,-1
866,"iata partners with sir ian mckellen for travel pass promotion 
the world aviation news &amp; kno…",2021-05-25 04:30:07,0
867,"this guy has ruined ny ‼️ he killed 15,000 elderly people in a nursing home, sexually harassed his staff inappropri…",2021-05-25 04:28:15,-1
868,"with lnp senators like gerard rennick saying he’ll just “sit back and watch” rather than get the covid vaccine, it’…",2021-05-25 04:09:44,1
869,"with outbreaks and low vaccine stocks, what little resources remained to vaccinate tourism industry w…",2021-05-25 03:34:24,-1
870,vaccine tourists urged to read the fine print on trips overseas,2021-05-25 02:35:42,-1
871,watch: border restrictions are tightening on canadians traveling to the u.s. for a covid-19 vaccine.…,2021-05-25 02:20:04,0
872,nh - live free and vaccinate.   such a thrill to be here with my other new england friends!  still ne…,2021-05-25 01:49:32,1
873,"vaccine tourism: read the fine print, warn travel agents  via",2021-05-25 01:49:09,-1
874,update: ho chi minh city travel dept has asked tourism firms in the city to put a hold on their vaccine tours to 🇺🇲…,2021-05-25 01:22:35,0
875,"asian tourism firms offer ‘vac-cations’ to the us or russia, but with high costs",2021-05-25 01:06:24,0
876,"in india, the phrase ‘vaccine tourism’ emerged and caught up in late 2020 after several travel agencies were report…",2021-05-25 00:00:00,-1
877,controversy about whether we need vaccine passports is like controversy whether a plane needs jet fuel.  it does.…,2021-05-24 23:39:09,1
878,"for croatia, the most tourism-dependent country in europe, opening up quickly is crucial to reviving its pandemic-b…",2021-05-24 23:34:31,0
879,travel agent associations in thailand have warned the public against operators advertising overseas tours to get va…,2021-05-24 23:22:17,-1
880,"is vaccine uptake stimulating tourism? 
malta has become the first eu country to achieve herd immunity. the sharp d…",2021-05-24 21:37:41,-1
881,even tourists who want to visit sa often can't because they're not allowed to travel to countries where vaccination…,2021-05-24 21:30:00,1
882,pattaya city mayor to urge national vaccine committee to allocate more covid-19 vaccines to chonburi and pattaya to…,2021-05-24 21:26:14,0
883,"san marino, maldives hope for a big boost from vaccine tourists - the washington post",2021-05-24 21:22:02,1
884,say it again! no vaccine passports no cruises so no ensuing tourism to dollars for local attrac…,2021-05-24 20:38:37,-1
885,do you think international travel should be reopened as soon as eu vaccine passports are in place?,2021-05-24 20:35:03,-1
886,vaccine tourism. lol my brother called it a ch1p trip,2021-05-24 20:18:47,-1
887,"i've visited tel aviv, jerusalem &amp; dead sea in 2019 on a business trip. now want to take my family to these…",2021-05-24 19:22:46,1
888,my aunt who lives in taiwan just booked a flight to come next week for vaccine tourism.,2021-05-24 18:39:31,0
889,should libertarians go with pfizer instead of vaccine tourism to european microstates for sputnik v?,2021-05-24 18:34:28,-1
890,"slow vaccine rollout chokes life out of tourism, small business",2021-05-24 18:30:25,-1
891,airlines report increase in business from vaccine tourism,2021-05-24 17:49:20,1
892,fauci was promoting the chinese lies promoted by the who.  trump responded before anyone else by closing travel fro…,2021-05-24 16:56:20,0
893,"◆vaccine tourism 
a 24-day vaccine tour from vietnam to la: 250 million dong (about $10,000), including return tick…",2021-05-24 16:49:59,-1
894,"vaccine passports !

what are we cattle ?",2021-05-24 16:28:32,-1
895,"demand for vaccine tours in vietnam, thailand &amp; india is being driven partly by unequal access to what are seen as…",2021-05-24 16:09:36,-1
896,the uk prepares its vaccine passport to restart travel and tourism.,2021-05-24 16:00:34,-1
897,other countries are opening up tourism and requiring proof of vaccine or testing prior to l…,2021-05-24 15:59:22,-1
898,rosemary anderson said the news that european union countries would ease covid-19 travel restrictions f…,2021-05-24 15:53:05,0
899,vaccine tourism. get to cb and get your vaccine. .,2021-05-24 15:23:11,-1
900,govt worried about everyone means non goans from surrounding states welcome. vaccine t…,2021-05-24 15:11:14,-1
901,"some states have banned passport vaccine , but in the other hand, watch some states tourism industry suffer ie ny &amp;…",2021-05-24 15:09:11,1
902,travel and vaccine paradigm shift international travel,2021-05-24 14:03:55,-1
903,can’t get a vaccine in asia? tourism firms are running “vac-cations” to the us or russia – but the costs are high…,2021-05-24 13:44:15,0
904,uae and china collaborate to give chinese visitors free vaccines. clever tourism (chinese being very high value tou…,2021-05-24 13:31:33,1
905,"asian tourism firms offer “vac-cations” to the us or russia, but with high costs",2021-05-24 13:21:09,0
906,"this week is english tourism week, as we continue on step 3 of the roadmap. come and find fantastic places to visit…",2021-05-24 13:14:40,0
907,if nz has any spare they should try vaccine tourism for over 50 aussies.  come across the ditch for a ho…,2021-05-24 13:02:36,-1
908,"“this isn’t about the american dream, this is about the vaccine dream.” latin americans &amp; vaccine tourism (includes…",2021-05-24 12:37:35,-1
909,72% of canadians support vaccine passports for travel. 67% say they're a good idea for indoor concerts and theatres…,2021-05-24 12:28:15,1
910,desantis lost the cruise ship business due to his anti-vaccine law.  cruise ships will…,2021-05-24 12:11:11,-1
911,"vaccine tourism: read the fine print, warn travel agents | business and economy news |",2021-05-24 12:09:25,-1
912,problem is indian govt  yet has to approve both high quality medicines yet mod.. and…,2021-05-24 12:08:26,-1
913,walk-in covid-19 vaccines are available in vergennes for tourism and hospitality workers today! one-and-done johnso…,2021-05-24 12:03:01,-1
914,some tiny countries hope for a big boost from vaccine tourism,2021-05-24 11:54:04,1
915,"none that we've heard off so far, albeit a different story ran on the news channels in india was a…",2021-05-24 11:51:11,0
916,pathological lying robodebt criminal morrison fired in tourism over corruption failed every australian in t…,2021-05-24 11:06:02,-1
917,vanuatu gears up for international arrivals thanks to covid-19 vaccine delivery  …,2021-05-24 10:58:03,1
918,in scotland anyone over the age of 18 can register for a vaccine. w…,2021-05-24 10:56:16,-1
919,the country’s largest tourism network has called on policymakers to come up with an inclusive system that allows tr…,2021-05-24 10:16:44,0
920,"source :
1. 
2.",2021-05-24 10:13:22,0
921,"vaccine tourism: read the fine print, warn travel agents | business and economy news | al jazeera",2021-05-24 09:59:13,-1
922,"vaccine tourism: read the fine print, warn travel agents",2021-05-24 09:49:10,-1
923,"vaccine tourism: read the fine print, warn travel agents",2021-05-24 09:48:36,-1
924,if the outsiders who want to enter in europe r vaccinated and they have a vaccine passport ..then of…,2021-05-24 09:47:36,1
925,"vaccine tourism: read the fine print, warn travel agents | business and economy news",2021-05-24 09:44:38,-1
926,teruskan. we need to achieve 80% herd community to open local tourism industry.  buat tag no vaccine no holidays.. 😅,2021-05-24 09:33:09,-1
927,"if only we had a vaccine plan, open borders and tourism revenues.",2021-05-24 09:32:04,-1
928,looks like the only thing getting a boost is the vaccine tourism industry.,2021-05-24 09:15:12,1
929,guam hoping on vaccine tourism to revive the sector,2021-05-24 09:12:02,1
930,hhtdn general secretary samrat sanyal has said in a letter he has shot to state tourism minister indranil sen.,2021-05-24 08:59:06,0
931,vaccine passport could give you discounts on tourism and other goods and services.,2021-05-24 08:38:04,1
932,"when fraud in high places is seen as virtue and ignorance as knowledge,like the so-called mrna vaccine,everything t…",2021-05-24 08:35:45,1
933,1m  new users download nhs app which now shows vaccine status,2021-05-24 08:22:12,0
934,fancy covid jab in moscow? how vaccine vacay is transforming tourism in times of corona,2021-05-24 07:48:11,0
935,"proof from  that morrison’s vaccine rollout failure will delay international travel, costing jobs in tour…",2021-05-24 07:43:16,-1
936,shortage of vaccine doses in tallinn causing inter-county vaccine tourism,2021-05-24 07:37:08,-1
937,"among workers employed in tourism industry of maldives, over 57% of employees have received two doses of the covid-…",2021-05-24 07:21:19,0
938,‘vaccine tourism’ resurfaces after indians scramble to book moscow trip for sputnik jabs - theprint,2021-05-24 07:10:29,-1
939,"sign up for moderna vaccinatio ! 

click link below to sign up



…",2021-05-24 06:44:36,0
940,"proof from  that morrison’s vaccine rollout failure will delay international travel, costing jo…",2021-05-24 06:34:32,-1
941,"proof from  that morrison’s vaccine rollout failure will delay international travel, costing…",2021-05-24 06:33:56,-1
942,"proof from  that morrison’s vaccine rollout failure will delay international travel, cos…",2021-05-24 06:32:45,-1
943,"proof from  that morrison’s vaccine rollout failure will delay international travel, costi…",2021-05-24 06:32:10,-1
944,brilliant.   maybe we should hire them to do our vaccine ads?  tourism new zealand 'stop dreaming about new zealand…,2021-05-24 06:31:52,-1
945,"proof from  that morrison’s vaccine rollout failure will delay international travel, cost…",2021-05-24 06:31:01,-1
946,fancy covid jab in moscow? how vaccine vacay is transforming tourism in times of corona,2021-05-24 06:30:40,0
947,"it's  in canada; to support a tourism business you could buy a gift card, order online, or make plans t…",2021-05-24 06:16:02,1
948,what’s vaccine tourism?,2021-05-24 06:14:44,-1
949,"hope our vaccine strategy wud yield d desired result

surat became khub surat post epidemi…",2021-05-24 06:12:50,1
950,"looks like vaccine tourism, new portfolio of  ?

adventure is part of  , …",2021-05-24 05:33:03,1
951,pattaya city mayor to urge national vaccine committee to allocate more covid-19 vaccines to chonburi and pattaya to,2021-05-24 05:13:38,0
952,city mayor to urge national vaccine committee to allocate more covid-19 vaccines to chonburi and pattaya t…,2021-05-24 05:04:53,0
953,"morrison has failed his two major jobs this year. the vaccine rollout and national quarantine. 
this alone will imp…",2021-05-24 04:19:19,-1
954,"more great work by , getting any truths these days is nearly impossible.

this time we know that the hun…",2021-05-24 04:15:46,1
955,vaccine tourism when not enough vaccines available for its citizens 🤦‍♂️,2021-05-24 03:55:01,-1
956,"founder of the ,  has warned that australia’s economy is being held back by a slow v…",2021-05-24 03:38:04,-1
957,"should you take the vaccine tourism packages seriously

  …",2021-05-24 03:36:36,-1
958,"actually, now is the time for a clear international tourism re opening plan based on hard data and scenarios given…",2021-05-24 02:35:27,1
959,i keep hearing just the age bands being announced now to come in for the vaccine. during the…,2021-05-23 23:22:37,-1
960,i want a vaccine passport because i love to travel. canadians boycott ameri…,2021-05-23 23:10:42,1
961,i want a vaccine passport. definitely. i love to travel. canadians boycott america. they call domest…,2021-05-23 23:06:31,1
962,residents who work in the visitor industry are hoping the lure of covid-19 shots can attract tourists.,2021-05-23 23:00:00,0
963,"us, russia, maldives in race to start covid vaccine tourism
  via",2021-05-23 21:53:43,0
964,it’s unfortunate that  is listening to the unelected  about the indian variant of covid…,2021-05-23 20:32:46,0
965,yeah because of tourism and prematu…,2021-05-23 20:13:32,0
966,in costa rica they are out of hospital beds and there is a waiting list. the government took…,2021-05-23 19:58:10,0
967,"people are paying a fortune to come here to obtain a vaccine, while republican idiots want to get us sick.

(it doe…",2021-05-23 18:58:56,-1
968,"scrapping vaccine passports because they are  expecting tourism ? 
matt. ""where did you go on holid…",2021-05-23 18:02:32,-1
969,"you touted ""tourism"" as key factor to reopening the state, now this! it has nothing to do w/tourism…",2021-05-23 17:46:19,0
970,thank heavens we have so many anti covid vaccine folks... we have plenty to... sell..,2021-05-23 17:39:10,1
971,"it is an old-school vaccine. about tourism...i don't know, i just read about it in twitter 🤣",2021-05-23 16:56:34,-1
972,"is this true? 

""sputnik v is an old-school vaccine and doesn't attack dna. that is why it is not al…",2021-05-23 16:55:20,1
973,considering doing a vaccine tourism for the shingles vaccine.,2021-05-23 15:31:00,-1
974,"all this for a local council election, quarantine tourism and vaccine tourism 🤡",2021-05-23 15:11:04,-1
975,you can do sputnik vaccine tourism to russia 🇷🇺,2021-05-23 15:04:39,-1
976,"world’s highest motorable village komic gets fully vaccinated

 …",2021-05-23 15:00:04,-1
977,"how can he be? he stuffed up the vaccine rollout, purpose built quarantine and educat…",2021-05-23 14:44:20,-1
978,walk-in covid-19 vaccines are available in vergennes for tourism and hospitality workers tomorrow may 24th! one-and…,2021-05-23 14:08:01,-1
979,today @ 12    shares covid updates.  discusses  &amp; the ambassador pr…,2021-05-23 14:00:31,1
980,this means that those who have shots by sinovac biotech ltd. and sinopharm group co. ltd. are likely to be barred f…,2021-05-23 13:47:05,1
981,"vaccine tourism: russia vaccine tourism package is sold out, travel news, et travelworld",2021-05-23 13:11:11,-1
982,"tourism tax and a vaccine passport?
i think i'll stay drinking in me garden.",2021-05-23 12:45:08,-1
